,Unnamed: 0,name,nba_career_length,Games,Points,Rebounds,Assists,FGP,FTP,EFGP,best_year,TFGP,WS,url,allstar
229,229,Damone Brown,4.0,113.0,10.9,6.0,1.1,49.7,74.2,50.8,4.0,22.5,12.9,brownda02.html,False
230,230,Dee Brown,2.0,108.0,13.9,5.3,3.1,48.2,76.3,51.7,4.0,36.6,,brownde03.html,False
231,231,Derrick Brown,3.0,106.0,10.3,5.6,1.5,57.3,71.8,61.2,3.0,41.5,15.3,brownde04.html,False
232,232,Devin Brown,8.0,105.0,18.3,7.2,2.7,41.1,73.3,46.6,5.0,30.9,12.1,brownde02.html,False
233,233,Fred Brown,13.0,48.0,22.7,4.2,,50.1,81.9,,1.0,,,brownfr01.html,True
234,234,Gerald Brown,1.0,88.0,15.7,3.9,1.9,41.8,76.9,48.3,1.0,33.6,8.0,brownge02.html,False
235,235,Jabari Brown,1.0,62.0,17.0,3.9,1.7,44.1,78.2,54.0,1.0,38.6,8.4,brownja01.html,False
236,236,John Brown,7.0,72.0,19.7,10.0,,52.6,76.3,,2.0,,,brownjo01.html,False
237,237,Kwame Brown,12.0,73.0,2.4,2.4,0.2,58.3,26.7,58.3,4.0,0.0,,brownkw01.html,False
238,238,Marcus Brown,2.0,118.0,18.9,4.1,2.5,49.3,84.9,55.1,1.0,37.2,,brownma01.html,False
239,239,Markel Brown,3.0,134.0,12.4,4.3,2.3,43.9,73.3,49.7,2.0,34.7,14.3,brownma02.html,False
240,240,Mike Brown,12.0,111.0,17.3,10.5,1.6,50.9,65.3,,6.0,,,brownmi01.html,False
241,241,P.J. Brown,15.0,121.0,10.1,8.4,1.5,48.8,65.4,49.8,3.0,37.7,,brownpj01.html,False
242,242,Randy Brown,12.0,117.0,9.1,3.3,4.6,43.6,70.3,45.3,2.0,31.0,,brownra02.html,False
243,243,Rickey Brown,5.0,107.0,17.2,10.2,0.9,48.7,68.9,,2.0,,,brownri01.html,False
244,244,Roger Brown,5.0,79.0,7.9,8.1,,44.8,55.1,,2.0,,,brownro02.html,True
245,245,Shannon Brown,9.0,97.0,12.2,3.4,1.9,45.7,83.1,51.8,5.0,36.4,8.7,brownsh01.html,False
246,246,Tierre Brown,4.0,110.0,15.4,4.2,3.3,44.4,73.4,48.2,4.0,33.7,8.4,brownti01.html,False
247,247,Tony Brown,7.0,110.0,5.4,2.2,2.1,57.2,69.5,,3.0,,,brownto01.html,False
248,248,Stanley Brundy,1.0,112.0,12.3,7.5,1.0,62.7,49.0,,1.0,,,brundst01.html,False
249,249,Rick Brunson,9.0,124.0,12.0,3.9,3.8,37.1,65.8,44.5,8.0,29.4,,brunsri01.html,False
250,250,Joe Bryant,8.0,55.0,20.3,11.1,1.2,48.8,71.5,,5.0,,,bryanjo01.html,False
251,251,Mark Bryant,15.0,118.0,16.2,7.7,0.7,52.1,70.5,,12.0,,,bryanma01.html,False
252,252,Wallace Bryant,3.0,118.0,13.0,9.0,1.2,48.7,63.3,,2.0,,,bryanwa01.html,False
253,253,Steve Bucknall,1.0,130.0,7.5,3.0,2.9,47.8,75.5,,1.0,,,bucknst01.html,False
254,254,Greg Buckner,10.0,122.0,14.4,4.9,2.1,50.4,66.5,52.3,7.0,27.6,,buckngr01.html,False
255,255,Quinn Buckner,10.0,120.0,10.0,3.8,4.5,43.2,55.4,,2.0,,,bucknqu01.html,False
256,256,Chase Budinger,7.0,100.0,17.0,5.8,2.8,46.9,78.2,54.4,1.0,38.3,13.0,budinch01.html,True
257,257,Jud Buechler,12.0,131.0,8.7,4.9,2.0,54.7,74.3,57.2,3.0,38.1,,buechju01.html,False
258,258,Rodney Buford,5.0,118.0,17.9,6.1,1.8,44.7,75.3,50.8,3.0,38.0,16.4,buforro01.html,False
259,259,Matt Bullard,11.0,94.0,12.8,6.5,2.2,53.3,76.8,,2.0,,,bullama01.html,False
260,260,Greg Bunch,1.0,100.0,14.9,7.9,1.8,53.1,69.9,,1.0,,,bunchgr01.html,False
261,261,Pat Burke,3.0,120.0,8.9,6.0,0.8,49.1,63.1,50.2,1.0,22.2,,burkepa01.html,False
262,262,Roger Burkman,1.0,120.0,3.6,1.8,2.0,41.9,72.2,,1.0,,,burkmro01.html,False
263,263,Antonio Burks,2.0,91.0,11.3,2.6,5.4,46.9,67.3,50.7,1.0,40.1,10.7,burksan01.html,False
264,264,Kevin Burleson,1.0,123.0,7.0,2.4,3.6,37.1,75.1,47.2,1.0,33.1,6.5,burleke01.html,False
265,265,Tom Burleson,7.0,84.0,19.0,12.7,,51.6,68.7,,2.0,,,burleto01.html,False
266,266,Evers Burns,1.0,113.0,11.6,5.6,0.9,49.9,61.4,50.0,1.0,25.0,,burnsev01.html,False
267,267,Scott Burrell,8.0,119.0,13.1,6.3,2.5,42.6,64.0,49.2,2.0,35.7,,burresc01.html,False
268,268,Junior Burrough,1.0,129.0,15.3,7.2,0.9,44.9,67.3,45.3,1.0,28.3,,burroju01.html,False
269,269,Willie Burton,8.0,118.0,15.3,6.0,1.7,51.1,74.9,54.3,1.0,37.8,,burtowi01.html,False
270,270,Steve Burtt,4.0,121.0,20.9,3.5,2.5,52.2,72.6,,3.0,,,burttst01.html,False
271,271,Caron Butler,14.0,63.0,18.0,7.6,3.0,46.5,76.8,49.1,2.0,36.4,9.4,butleca01.html,True
272,272,Greg Butler,3.0,117.0,8.9,4.2,0.7,50.3,70.1,,1.0,,,butlegr01.html,False
273,273,Mitchell Butler,8.0,130.0,7.9,4.1,1.8,51.9,52.8,53.7,1.0,22.8,,butlemi02.html,False
274,274,Rasual Butler,13.0,110.0,19.3,5.9,1.6,40.9,82.9,48.6,9.0,35.9,13.3,butlera01.html,False
275,275,Dwight Buycks,3.0,68.0,7.7,3.0,2.8,44.3,68.7,50.5,3.0,36.0,3.9,buyckdw01.html,False
276,276,Will Bynum,8.0,101.0,9.4,2.1,2.1,38.5,73.9,45.9,4.0,31.0,4.7,bynumwi01.html,False
277,277,Marty Byrnes,4.0,100.0,11.6,6.5,1.7,49.6,66.1,,3.0,,,byrnema01.html,False
278,278,Jason Caffey,8.0,119.0,10.4,6.3,1.0,50.9,57.8,51.1,5.0,22.2,,caffeja01.html,False
279,279,Michael Cage,15.0,112.0,16.5,11.8,0.9,54.8,73.2,,3.0,,,cagemi01.html,False
280,280,Nick Calathes,2.0,72.0,16.3,5.3,6.3,45.5,71.5,53.3,1.0,38.0,10.9,calatni01.html,False
281,281,Adrian Caldwell,6.0,54.0,8.2,6.1,1.3,55.6,42.8,55.6,5.0,,,caldwad01.html,False
282,282,Corky Calhoun,8.0,84.0,12.7,8.1,,47.4,75.9,,1.0,,,calhoco01.html,False
283,283,Rick Calloway,1.0,119.0,12.9,4.4,2.4,52.9,70.7,,1.0,,,callori01.html,False
284,284,Mack Calvin,11.0,52.0,12.3,2.4,,46.8,72.3,,1.0,,,calvima01.html,True
285,285,Dexter Cambridge,1.0,51.0,15.7,5.7,0.9,52.2,71.1,54.6,1.0,29.3,,cambrde01.html,False
286,286,Marcus Camby,17.0,92.0,15.1,7.0,1.4,50.1,66.1,50.1,13.0,7.7,,cambyma01.html,False
287,287,Elden Campbell,15.0,123.0,15.3,6.8,0.9,56.2,64.1,56.3,6.0,30.0,,campbel01.html,False
288,288,Tony Campbell,11.0,104.0,14.7,6.0,1.2,48.2,79.8,,7.0,,,campbto01.html,False
289,289,Larry Cannon,4.0,75.0,19.1,9.0,4.6,45.2,69.8,,1.0,,,cannola01.html,False
290,290,Derrick Caracter,1.0,79.0,10.3,5.6,0.6,56.3,62.8,56.7,1.0,31.3,8.6,caracde01.html,False
291,291,Brian Cardinal,12.0,132.0,12.0,5.7,2.1,46.1,76.1,52.1,5.0,36.5,17.0,cardibr01.html,False
292,292,Rick Carlisle,5.0,123.0,12.5,3.3,3.6,53.2,80.1,,2.0,,,carliri01.html,False
293,293,Al Carlson,1.0,24.0,7.9,4.0,,41.4,55.6,,1.0,,,carlsal01.html,False
294,294,Rodney Carney,5.0,133.0,14.3,4.9,1.2,41.5,71.7,50.6,4.0,36.2,16.4,carnero01.html,False
295,295,Antoine Carr,16.0,112.0,17.0,6.9,2.2,55.7,74.6,,7.0,,,carran01.html,False
296,296,Austin Carr,10.0,74.0,34.6,7.3,,52.8,81.4,,1.0,,,carrau01.html,True
297,297,Chris Carr,6.0,93.0,13.5,5.8,1.5,50.3,76.1,53.8,5.0,35.8,,carrch01.html,False
298,298,Cory Carr,1.0,115.0,16.6,3.6,1.9,42.8,79.7,51.7,1.0,36.6,,carrco01.html,False
299,299,Kenny Carr,10.0,86.0,20.6,9.2,,51.6,68.1,,4.0,,,carrke01.html,False
300,300,Bob Carrington,2.0,94.0,19.7,5.5,2.3,51.7,67.2,,1.0,,,carribo01.html,False
301,301,Joe Barry Carroll,10.0,123.0,17.7,9.3,0.7,54.6,65.1,,3.0,,,carrojo01.html,True
302,302,Matt Carroll,10.0,133.0,13.9,4.3,2.4,44.5,82.5,55.1,6.0,39.5,15.0,carroma01.html,False
303,303,Anthony Carter,13.0,58.0,18.4,4.5,6.9,47.4,71.4,51.3,10.0,33.0,8.8,cartean01.html,False
304,304,Butch Carter,6.0,114.0,6.6,2.5,2.9,51.1,72.8,,4.0,,,cartebu01.html,False
305,305,Howard Carter,2.0,128.0,15.2,4.4,1.8,49.5,78.9,,1.0,,,carteho01.html,False
306,306,Ron Carter,2.0,116.0,19.2,7.0,,51.8,72.7,,1.0,,,cartero01.html,False
307,307,Vince Carter,22.0,103.0,12.3,4.5,1.9,54.7,70.5,60.3,3.0,36.8,14.8,cartevi01.html,True
308,308,Bill Cartwright,15.0,111.0,19.1,10.2,1.4,58.9,73.4,,1.0,,,cartwbi01.html,True
309,309,Cornelius Cash,1.0,79.0,15.8,13.5,1.8,47.2,57.7,,1.0,,,cashco01.html,False
310,310,Sam Cassell,15.0,66.0,18.3,4.4,4.4,47.8,73.4,53.7,5.0,36.6,,cassesa01.html,True
311,311,Harvey Catchings,11.0,76.0,16.7,11.1,,52.5,63.4,,7.0,,,catchha01.html,False
312,312,Terry Catledge,8.0,86.0,21.7,10.8,0.7,55.6,66.3,,7.0,,,catlete01.html,False
313,313,Kelvin Cato,10.0,79.0,9.1,7.4,0.6,43.4,58.4,43.4,7.0,0.0,,catoke01.html,False
314,314,Duane Causwell,11.0,75.0,7.2,6.0,0.4,50.4,62.4,50.4,2.0,0.0,,causwdu01.html,False
315,315,Ron Cavenall,2.0,95.0,5.5,5.3,,48.6,55.7,,1.0,,,cavenro01.html,False
316,316,Cedric Ceballos,11.0,58.0,22.1,10.7,1.6,46.3,67.1,48.5,6.0,30.5,,cebalce01.html,True
317,317,Mario Chalmers,9.0,110.0,12.2,2.8,3.8,48.6,76.7,58.4,6.0,41.9,18.5,chalmma01.html,True
318,318,Bill Chamberlain,2.0,77.0,12.4,6.2,2.5,54.0,70.2,,1.0,,,chambbi01.html,False
319,319,Tom Chambers,16.0,116.0,14.6,7.6,0.7,55.3,66.5,,8.0,,,chambto01.html,True
320,320,Don Chaney,12.0,90.0,12.6,5.3,,43.8,63.4,,2.0,,,chanedo01.html,False
321,321,Rex Chapman,12.0,61.0,17.6,2.6,3.6,47.5,77.1,55.3,1.0,40.0,,chapmre01.html,False
322,322,Ken Charles,5.0,84.0,20.2,5.4,2.7,44.8,75.4,,4.0,,,charlke01.html,False
323,323,Lorenzo Charles,1.0,126.0,12.2,5.8,0.6,55.3,70.3,,1.0,,,charllo01.html,False
324,324,Calbert Cheaney,13.0,132.0,19.8,5.4,1.7,55.9,79.0,60.0,5.0,43.8,,cheanca01.html,False
325,325,Phil Chenier,10.0,51.0,13.5,5.9,,41.2,68.3,,1.0,,,cheniph01.html,True
326,326,Will Cherry,1.0,116.0,12.8,3.6,3.4,43.0,71.8,47.4,1.0,28.5,14.2,cherrwi01.html,False
327,327,Derrick Chievous,3.0,130.0,19.8,7.5,1.6,52.2,79.3,,1.0,,,chievde01.html,False
328,328,Pete Chilcutt,9.0,140.0,8.2,5.5,1.3,53.4,71.0,54.5,3.0,34.5,,chilcpe01.html,False
329,329,Josh Childress,8.0,86.0,12.3,6.8,1.8,43.8,75.5,49.7,2.0,33.5,11.2,childjo01.html,False
330,330,Randolph Childress,2.0,120.0,18.4,3.0,3.9,44.6,80.4,55.9,1.0,39.5,,childra01.html,False
331,331,Chris Childs,9.0,118.0,13.6,2.9,3.3,44.3,81.8,51.0,2.0,42.2,,childch01.html,False
332,332,Jim Chones,10.0,50.0,19.0,11.7,1.5,54.7,60.6,,5.0,,,choneji01.html,False
333,333,Bob Christian,5.0,3.0,0.7,0.0,,50.0,0.0,,1.0,,,chrisbo01.html,False
334,334,Doug Christie,15.0,87.0,16.0,5.1,4.5,47.3,74.7,50.7,6.0,29.7,,chrisdo01.html,False
335,335,Dionte Christmas,1.0,130.0,15.7,4.4,2.0,42.6,77.8,53.0,1.0,36.0,15.4,chrisdi01.html,False
336,336,Rakeem Christmas,2.0,142.0,7.4,5.3,0.6,56.0,68.1,56.0,2.0,0.0,13.3,chrisra01.html,False
337,337,Semaj Christon,1.0,64.0,16.2,2.8,4.4,46.2,67.0,47.9,1.0,33.8,6.8,chrisse01.html,False
338,338,Archie Clark,10.0,72.0,16.7,5.1,,47.0,70.6,,2.0,,,clarkar01.html,True
339,339,Carlos Clark,2.0,118.0,15.4,3.9,1.3,54.7,79.1,,2.0,,,clarkca01.html,False
340,340,Earl Clark,6.0,104.0,10.6,7.0,1.7,46.7,64.0,49.8,4.0,29.8,13.4,clarkea01.html,False
341,341,Keon Clark,6.0,39.0,14.8,8.2,1.3,55.4,63.8,56.7,4.0,37.0,8.3,clarkke01.html,False
342,342,Speedy Claxton,7.0,119.0,16.9,4.8,5.5,46.8,74.8,49.0,4.0,32.2,19.4,claxtsp01.html,False
343,343,Jim Cleamons,9.0,72.0,18.5,7.3,,54.2,76.1,,3.0,,,cleamji01.html,False
344,344,Mateen Cleaves,6.0,123.0,12.5,2.1,6.6,40.6,73.8,45.9,1.0,31.3,12.9,cleavma01.html,False
345,345,Keith Closs,3.0,54.0,11.9,8.4,1.1,53.3,60.1,54.1,3.0,23.3,,closske01.html,False
346,346,Richard Coffey,1.0,109.0,8.2,8.3,0.9,51.6,63.5,51.6,1.0,0.0,,cofferi01.html,False
347,347,Fred Cofield,2.0,106.0,14.7,2.5,4.3,47.1,80.1,,1.0,,,cofiefr01.html,False
348,348,Norris Cole,6.0,140.0,14.1,3.2,3.3,43.5,82.6,48.0,4.0,32.1,16.9,coleno01.html,False
349,349,Ben Coleman,5.0,102.0,11.5,6.4,1.3,54.8,67.4,,2.0,,,colembe01.html,False
350,350,Derrick Coleman,15.0,143.0,15.0,10.7,2.3,56.8,68.4,57.4,3.0,29.1,,colemde01.html,True
351,351,E.C. Coleman,6.0,26.0,16.4,11.7,,57.9,65.4,,2.0,,,colemec01.html,False
352,352,Norris Coleman,1.0,47.0,21.3,8.2,0.6,51.5,74.7,,1.0,,,colemno01.html,False
353,353,Bimbo Coles,14.0,115.0,21.6,3.9,4.8,42.9,74.8,46.6,6.0,32.4,,colesbi01.html,False
354,354,Jason Collier,5.0,97.0,13.9,7.1,1.2,45.8,71.1,49.1,5.0,36.9,9.5,collija02.html,False
355,355,Don Collins,6.0,106.0,14.7,5.0,1.6,56.0,77.2,,1.0,,,collido02.html,False
356,356,Doug Collins,8.0,77.0,29.1,,,,82.3,,5.0,,,collido01.html,True
357,357,James Collins,1.0,112.0,16.0,4.5,2.5,45.0,67.9,53.9,1.0,37.2,,collija01.html,False
358,358,Jarron Collins,10.0,129.0,8.4,5.5,1.1,52.0,66.9,52.3,6.0,25.0,13.4,collija03.html,False
359,359,Jason Collins,13.0,73.0,10.8,6.6,0.8,61.2,71.6,62.6,5.0,44.4,12.6,collija04.html,False
360,360,Mardy Collins,4.0,125.0,15.4,4.6,3.2,39.9,62.4,45.0,3.0,29.2,13.2,collima01.html,False
361,361,Kyle Collinsworth,1.0,140.0,12.2,7.5,5.0,47.7,64.2,48.9,1.0,28.0,17.5,colliky01.html,False
362,362,Nick Collison,14.0,142.0,14.8,8.0,1.8,56.2,62.4,57.0,5.0,35.9,25.2,collini01.html,False
363,363,Steve Colter,8.0,107.0,12.5,3.8,3.2,49.3,75.7,,2.0,,,coltest01.html,False
364,364,Leroy Combs,1.0,99.0,14.5,7.7,0.8,55.4,66.9,,1.0,,,combsle01.html,False
365,365,Dallas Comegys,2.0,118.0,13.7,6.1,1.5,51.4,67.9,,1.0,,,comegda01.html,False
366,366,Marty Conlon,9.0,103.0,11.0,5.7,1.6,50.5,76.5,52.5,4.0,33.3,,conloma01.html,False
367,367,Lester Conner,12.0,58.0,11.1,4.9,4.6,50.6,72.1,,2.0,,,connele01.html,False
368,368,Anthony Cook,4.0,133.0,12.0,6.5,0.4,57.5,64.5,,1.0,,,cookan01.html,False
369,369,Brian Cook,9.0,132.0,13.2,6.2,1.3,51.0,79.3,54.7,4.0,33.9,20.5,cookbr01.html,False
370,370,Daequan Cook,6.0,39.0,9.8,4.3,1.0,44.5,69.7,53.0,3.0,41.5,3.5,cookda02.html,False
371,371,Darwin Cook,8.0,109.0,15.3,3.5,5.3,48.9,73.0,,3.0,,,cookda01.html,False
372,372,Jeff Cook,8.0,100.0,8.5,7.2,1.5,49.6,67.8,,2.0,,,cookje01.html,False
373,373,Norm Cook,2.0,83.0,12.1,7.5,,46.8,68.5,,1.0,,,cookno01.html,False
374,374,Omar Cook,2.0,29.0,15.3,3.0,8.7,36.0,74.2,44.6,2.0,30.9,3.2,cookom01.html,False
375,375,Jack Cooley,2.0,123.0,8.3,6.4,0.5,60.1,66.3,60.1,1.0,50.0,13.6,cooleja01.html,False
376,376,Duane Cooper,2.0,118.0,6.2,2.2,3.4,45.6,60.4,56.0,1.0,40.3,,coopedu01.html,False
377,377,Joe Cooper,3.0,46.0,9.7,7.0,0.4,53.7,61.2,,2.0,,,coopejo01.html,False
378,378,Michael Cooper,12.0,58.0,15.6,5.3,3.8,50.0,73.7,,3.0,,,coopemi01.html,False
379,379,Wayne Cooper,14.0,81.0,14.5,10.8,,49.7,74.2,,8.0,,,coopewa01.html,False
380,380,Tom Copa,1.0,120.0,8.2,4.7,0.6,50.1,62.7,,1.0,,,copato01.html,False
381,381,Chris Copeland,4.0,113.0,7.5,3.8,1.0,43.1,70.1,51.9,1.0,36.1,7.2,copelch01.html,False
382,382,Hollis Copeland,2.0,121.0,14.6,7.0,1.8,51.5,61.9,,1.0,,,copelho01.html,False
383,383,Lanard Copeland,2.0,89.0,11.0,3.9,1.3,44.6,68.1,,1.0,,,copella01.html,False
384,384,Tyrone Corbin,16.0,120.0,11.5,7.5,1.9,50.4,76.4,,6.0,,,corbity01.html,False
385,385,Chris Corchiani,3.0,124.0,11.5,2.1,8.4,46.3,82.2,52.8,1.0,40.8,,corchch01.html,False
386,386,Dave Corzine,13.0,111.0,17.1,10.4,3.2,49.2,74.1,,6.0,,,corzida01.html,False
387,387,Matt Costello,1.0,138.0,6.0,4.7,0.8,56.7,71.3,56.9,1.0,16.7,11.6,costema01.html,False
388,388,John Coughran,1.0,80.0,14.8,8.4,2.0,46.7,69.9,,1.0,,,coughjo01.html,False
389,389,Mel Counts,12.0,89.0,22.2,15.4,,43.3,78.4,,2.0,,,countme01.html,False
390,390,Joe Courtney,4.0,98.0,5.3,3.6,0.6,46.2,68.5,46.2,2.0,0.0,,courtjo01.html,False
391,391,Wesley Cox,2.0,113.0,14.0,7.4,2.4,50.7,70.6,,1.0,,,coxwe01.html,False
392,392,Chris Crawford,7.0,113.0,9.3,3.5,0.8,44.4,72.1,49.6,7.0,37.3,,crawfch01.html,False
393,393,Jamal Crawford,20.0,17.0,16.6,2.8,4.5,41.2,78.4,47.6,5.0,32.7,0.9,crawfja01.html,False
394,394,Jordan Crawford,6.0,65.0,15.5,4.1,2.6,45.5,76.5,52.3,4.0,38.4,8.2,crawfjo02.html,False
395,395,Jim Creighton,1.0,78.0,13.2,8.4,,48.2,64.7,,1.0,,,creigji01.html,False
396,396,Charlie Criss,8.0,61.0,13.4,2.4,2.2,43.0,76.3,,1.0,,,crissch01.html,False
397,397,Winston Crite,2.0,123.0,12.8,7.4,1.3,56.2,67.2,,1.0,,,critewi01.html,False
398,398,Javaris Crittenton,2.0,32.0,14.4,3.7,5.8,45.0,78.3,50.1,2.0,35.6,3.6,crittja01.html,False
399,399,Geoff Crompton,5.0,36.0,3.5,3.3,0.9,49.1,45.5,,3.0,,,crompge01.html,False
400,400,Austin Croshere,12.0,121.0,12.6,5.3,1.0,44.0,84.3,50.5,3.0,34.0,,croshau01.html,False
401,401,Jeff Cross,1.0,100.0,13.4,8.9,0.7,52.4,64.3,,1.0,,,crossje01.html,False
402,402,Russell Cross,1.0,93.0,16.4,6.7,1.1,57.8,62.8,,1.0,,,crossru01.html,False
403,403,John Crotty,11.0,129.0,12.8,2.5,5.3,41.5,69.4,48.5,3.0,34.6,,crottjo01.html,False
404,404,Mark Crow,1.0,87.0,9.4,4.0,1.3,50.5,79.3,,1.0,,,crowma01.html,False
405,405,Pat Cummings,12.0,103.0,17.1,8.3,,58.1,75.8,,4.0,,,cummipa01.html,False
406,406,Terry Cummings,18.0,85.0,16.4,10.1,1.7,53.0,77.5,,5.0,,,cummite01.html,True
407,407,Vonteego Cummings,3.0,103.0,15.3,4.0,4.4,42.3,69.9,47.4,1.0,33.4,10.4,cummivo01.html,False
408,408,Jared Cunningham,4.0,33.0,5.2,2.6,0.4,37.7,75.0,45.4,4.0,32.9,1.0,cunnija01.html,False
409,409,William Cunningham,2.0,120.0,2.5,3.5,0.1,46.4,49.0,46.4,2.0,,,cunniwi01.html,False
410,410,Earl Cureton,12.0,81.0,16.2,9.5,1.2,50.2,60.0,,6.0,,,curetea01.html,False
411,411,Bill Curley,5.0,126.0,16.7,7.9,1.3,56.5,78.0,56.5,1.0,0.0,,curlebi01.html,False
412,412,Dell Curry,16.0,126.0,18.9,4.8,3.2,50.5,78.5,,8.0,,,curryde01.html,False
413,413,Michael Curry,11.0,119.0,9.4,5.4,1.8,56.3,73.8,56.3,4.0,8.3,,currymi01.html,False
414,414,Quintin Dailey,10.0,90.0,20.5,4.8,3.0,55.1,74.5,,2.0,,,dailequ01.html,False
415,415,Samuel Dalembert,13.0,59.0,7.1,5.8,0.3,53.7,53.9,53.7,6.0,,6.0,dalemsa01.html,False
416,416,Erick Dampier,16.0,93.0,13.2,9.2,1.4,58.7,56.6,58.7,3.0,,,dampier01.html,False
417,417,Antonio Daniels,13.0,111.0,16.1,2.9,5.2,51.5,75.8,54.9,5.0,39.6,,daniean01.html,False
418,418,Marquis Daniels,10.0,111.0,13.8,5.6,2.6,49.6,64.6,52.4,7.0,29.6,13.5,daniema01.html,False
419,419,Yinka Dare,4.0,60.0,13.8,10.3,0.4,54.4,52.9,54.4,3.0,,,dareyi01.html,False
420,420,Jesse Dark,1.0,24.0,23.1,5.5,3.7,50.5,72.2,,1.0,,,darkje01.html,False
421,421,Brad Daugherty,8.0,135.0,14.2,7.4,1.6,62.0,70.0,,6.0,,,daughbr01.html,True
422,422,Jermareo Davidson,2.0,126.0,10.1,7.3,1.0,46.7,71.7,46.9,1.0,21.1,11.5,davidje01.html,False
423,423,Brandon Davies,2.0,135.0,12.4,6.2,1.6,52.2,66.0,52.5,1.0,33.3,14.8,daviebr01.html,False
424,424,Antonio Davis,13.0,122.0,9.2,6.1,0.5,53.8,60.0,53.8,9.0,0.0,,davisan01.html,True
425,425,Baron Davis,13.0,59.0,13.6,3.8,5.1,50.3,63.1,55.4,10.0,32.8,7.3,davisba01.html,True
426,426,Ben Davis,4.0,86.0,10.3,6.8,0.5,52.5,63.4,52.5,4.0,,,davisbe01.html,False
427,427,Brad Davis,15.0,84.0,12.2,3.1,5.1,53.5,79.9,,7.0,,,davisbr01.html,False
428,428,Brian Davis,1.0,141.0,6.8,3.1,1.3,46.5,68.6,47.1,1.0,20.5,,davisbr02.html,False
429,429,Charles Davis,8.0,105.0,16.0,7.1,0.8,51.4,75.4,,2.0,,,davisch02.html,False
430,430,Dale Davis,16.0,121.0,13.6,10.0,0.7,58.8,59.0,58.8,2.0,0.0,,davisda01.html,True
431,431,Dwight Davis,5.0,84.0,20.7,11.4,2.8,50.9,74.5,,1.0,,,davisdw01.html,False
432,432,Emanual Davis,6.0,72.0,17.6,5.3,5.3,46.5,72.5,55.2,4.0,36.8,,davisem01.html,False
433,433,Glen Davis,8.0,95.0,16.7,9.6,1.5,49.6,69.4,50.7,1.0,31.0,15.3,davisgl01.html,False
434,434,Harry Davis,2.0,108.0,14.0,6.8,,58.4,61.3,,1.0,,,davisha01.html,False
435,435,Hubert Davis,12.0,137.0,11.8,1.8,1.3,49.8,81.9,58.6,3.0,43.5,,davishu01.html,False
436,436,Jim Davis,8.0,18.0,3.8,2.1,0.7,51.8,62.5,,2.0,,,davisji01.html,False
437,437,Johnny Davis,10.0,81.0,19.3,3.5,,45.4,76.3,,4.0,,,davisjo01.html,False
438,438,Josh Davis,4.0,119.0,12.1,8.0,1.4,49.7,64.2,52.6,2.0,27.8,16.3,davisjo02.html,False
439,439,Mark Davis,5.0,110.0,9.4,3.5,2.1,50.1,75.1,,3.0,,,davisma02.html,False
440,440,Mel Davis,4.0,78.0,3.1,1.7,2.6,42.0,63.0,42.3,4.0,16.7,,davisme01.html,False
441,441,Mickey Davis,6.0,49.0,17.1,8.6,,48.0,78.5,,2.0,,,davismi02.html,False
442,442,Paul Davis,4.0,130.0,13.2,7.0,1.4,53.8,76.3,54.3,3.0,27.1,17.8,davispa01.html,False
443,443,Ricky Davis,12.0,31.0,15.0,4.8,2.4,46.6,69.8,50.4,5.0,30.8,3.3,davisri01.html,False
444,444,Ron Davis,3.0,52.0,14.3,6.6,2.1,49.4,67.0,,2.0,,,davisro01.html,False
445,445,Terry Davis,10.0,123.0,12.5,3.2,2.1,46.5,73.6,49.6,4.0,33.1,,daviste01.html,False
446,446,Walter Davis,15.0,119.0,15.7,5.6,3.4,53.1,77.3,,2.0,,,daviswa03.html,True
447,447,Johnny Dawkins,9.0,133.0,19.2,4.0,4.2,50.8,79.0,,4.0,,,dawkijo01.html,False
448,448,Paul Dawkins,1.0,101.0,17.3,7.8,,45.9,72.2,,1.0,,,dawkipa01.html,False
449,449,Todd Day,8.0,127.0,18.9,5.3,2.5,47.9,74.7,54.4,3.0,38.4,,dayto01.html,False
450,450,Austin Daye,6.0,67.0,11.6,5.8,1.0,47.7,79.0,53.0,1.0,42.2,10.3,dayeau01.html,False
451,451,Darren Daye,5.0,114.0,10.1,4.0,2.3,55.5,64.8,,2.0,,,dayeda01.html,False
452,452,Andrew DeClercq,10.0,128.0,10.2,7.5,1.1,53.1,66.3,53.4,5.0,33.3,,declean01.html,False
453,453,Terry Dehere,6.0,128.0,19.5,3.2,2.5,44.2,82.2,53.0,3.0,38.9,,deherte01.html,False
454,454,Bryce Dejean-Jones,1.0,117.0,10.8,4.0,2.3,42.9,68.4,48.7,1.0,33.6,10.0,dejeabr01.html,False
455,455,Vinny Del Negro,12.0,103.0,9.1,2.9,2.6,50.2,82.5,,6.0,,,delnevi01.html,False
456,456,Malcolm Delaney,2.0,136.0,16.6,3.5,4.0,40.1,84.5,48.4,2.0,36.3,20.4,delanma01.html,False
457,457,Bison Dele,8.0,96.0,12.4,6.5,0.6,59.4,69.1,59.4,7.0,0.0,,delebi01.html,False
458,458,Tony Delk,10.0,133.0,14.2,3.5,1.6,47.4,70.9,57.2,5.0,39.7,,delkto01.html,False
459,459,Larry Demic,3.0,76.0,10.3,6.8,,55.3,61.8,,1.0,,,demicla01.html,False
460,460,Dell Demps,3.0,115.0,15.1,4.9,3.0,45.5,69.5,54.3,2.0,39.4,,dempsde01.html,False
